avg_tags,avg_views,countryCode
12.564043024528251,1130088.615741853,FR
14.028995670467712,2488449.48640161,GB
19.858253552045856,4407015.015122874,IN
9.74437160355387,1444529.4592426463,JP
16.316564115185823,1825054.6825006153,KR
14.57808887207298,2604893.66788582,MX
14.90557334783572,686841.2748907285,RU
14.311122579078381,2638957.1141096475,US
12.800871776244097,1746685.121794406,BR
14.34570334497128,2677568.2872508164,CA
16.015399176323125,1909150.6081651447,DE
